sales_id,retailer_id,retailer,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method,gross_margin_rate,cogs,gross_profit
930,1128299,Walmart,2020-09-03,South,Texas,Houston,"Men's Apparel",41,169,6929.00,277.00,Online,0.4900,3533.79,3395.21
931,1128299,Walmart,2020-09-04,South,Texas,Houston,"Women's Apparel",50,900,45000.00,22500.00,Outlet,0.4900,22950.00,22050.00
932,1128299,Walmart,2020-09-04,South,Texas,Houston,"Women's Apparel",46,225,10350.00,673.00,Online,0.4900,5278.50,5071.50
933,1128299,Walmart,2020-09-04,South,Texas,Houston,"Women's Apparel",39,270,10530.00,569.00,Outlet,0.4900,5370.30,5159.70
934,1128299,Walmart,2020-09-05,South,Texas,Houston,"Men's Street Footwear",33,264,8712.00,366.00,Outlet,0.4900,4443.12,4268.88
935,1128299,Walmart,2020-09-05,South,Texas,Houston,"Men's Street Footwear",44,255,11220.00,539.00,Online,0.4900,5722.20,5497.80
936,1128299,Walmart,2020-09-05,South,Texas,Houston,"Men's Street Footwear",45,850,38250.00,13388.00,Outlet,0.4900,19507.50,18742.50
937,1128299,Walmart,2020-09-06,South,Texas,Houston,"Men's Athletic Footwear",45,850,38250.00,13388.00,Outlet,0.4900,19507.50,18742.50
938,1128299,Walmart,2020-09-06,South,Texas,Houston,"Men's Athletic Footwear",32,255,8160.00,302.00,Outlet,0.4900,4161.60,3998.40
939,1128299,Walmart,2020-09-06,South,Texas,Houston,"Men's Athletic Footwear",41,213,8733.00,402.00,Online,0.4900,4453.83,4279.17
940,1185732,"West Gear",2020-09-07,Southeast,Florida,Miami,"Women's Street Footwear",49,208,10192.00,357.00,Online,0.4900,5197.92,4994.08
941,1185732,"West Gear",2020-09-07,Southeast,Florida,Miami,"Women's Street Footwear",50,800,40000.00,10000.00,In-store,0.4900,20400.00,19600.00
942,1128299,Walmart,2020-09-07,South,Texas,Houston,"Women's Street Footwear",46,234,10764.00,527.00,Online,0.4900,5489.64,5274.36
943,1128299,Walmart,2020-09-07,South,Texas,Houston,"Women's Street Footwear",36,315,11340.00,431.00,Outlet,0.4900,5783.40,5556.60
944,1128299,Walmart,2020-09-07,South,Texas,Houston,"Women's Street Footwear",50,900,45000.00,15750.00,Outlet,0.4900,22950.00,22050.00
945,1185732,"West Gear",2020-09-08,Southeast,Florida,Miami,"Women's Athletic Footwear",50,775,38750.00,11625.00,In-store,0.4900,19762.50,18987.50
946,1185732,"West Gear",2020-09-08,Southeast,Florida,Miami,"Women's Athletic Footwear",47,217,10199.00,408.00,Online,0.4900,5201.49,4997.51
947,1128299,Walmart,2020-09-08,South,Texas,Houston,"Women's Athletic Footwear",37,200,7400.00,370.00,Outlet,0.4900,3774.00,3626.00
948,1128299,Walmart,2020-09-08,South,Texas,Houston,"Women's Athletic Footwear",47,181,8507.00,468.00,Online,0.4900,4338.57,4168.43
949,1128299,Walmart,2020-09-08,South,Texas,Houston,"Women's Athletic Footwear",50,625,31250.00,14063.00,Outlet,0.4900,15937.50,15312.50
950,1185732,"West Gear",2020-09-09,Southeast,Florida,Miami,"Men's Apparel",65,775,50375.00,17631.00,In-store,0.4900,25691.25,24683.75
951,1185732,"West Gear",2020-09-09,Southeast,Florida,Miami,"Men's Apparel",62,233,14446.00,708.00,Online,0.4900,7367.46,7078.54
952,1128299,Walmart,2020-09-09,South,Texas,Houston,"Men's Apparel",36,206,7416.00,267.00,Outlet,0.4900,3782.16,3633.84
953,1128299,Walmart,2020-09-09,South,Texas,Houston,"Men's Apparel",45,625,28125.00,8438.00,Outlet,0.4900,14343.75,13781.25
954,1128299,Walmart,2020-09-09,South,Texas,Houston,"Men's Apparel",44,175,7700.00,331.00,Online,0.4900,3927.00,3773.00
955,1185732,"West Gear",2020-09-10,Southeast,Florida,Miami,"Women's Apparel",63,259,16317.00,1061.00,Online,0.4900,8321.67,7995.33
956,1185732,"West Gear",2020-09-10,Southeast,Florida,Miami,"Women's Apparel",70,925,64750.00,32375.00,In-store,0.4900,33022.50,31727.50
957,1128299,Walmart,2020-09-10,South,Texas,Houston,"Women's Apparel",42,298,12516.00,713.00,Outlet,0.4900,6383.16,6132.84
958,1128299,Walmart,2020-09-10,South,Texas,Houston,"Women's Apparel",50,213,10650.00,682.00,Online,0.4900,5431.50,5218.50
959,1128299,Walmart,2020-09-10,South,Texas,Houston,"Women's Apparel",55,850,46750.00,23375.00,Outlet,0.4900,23842.50,22907.50
960,1185732,"West Gear",2020-09-11,Southeast,Florida,Miami,"Men's Street Footwear",65,1150,74750.00,33638.00,In-store,0.4900,38122.50,36627.50
961,1185732,"West Gear",2020-09-11,Southeast,Florida,Miami,"Men's Street Footwear",60,299,17940.00,1076.00,Online,0.4900,9149.40,8790.60
962,1128299,Walmart,2020-09-11,South,Texas,Houston,"Men's Street Footwear",44,240,10560.00,528.00,Online,0.4900,5385.60,5174.40
963,1128299,Walmart,2020-09-11,South,Texas,Houston,"Men's Street Footwear",31,272,8432.00,329.00,Outlet,0.4900,4300.32,4131.68
964,1128299,Walmart,2020-09-11,South,Texas,Houston,"Men's Street Footwear",45,800,36000.00,12600.00,Outlet,0.4900,18360.00,17640.00
965,1185732,"West Gear",2020-09-12,Southeast,Florida,Miami,"Men's Athletic Footwear",57,225,12825.00,590.00,Online,0.4900,6540.75,6284.25
966,1185732,"West Gear",2020-09-12,Southeast,Florida,Miami,"Men's Athletic Footwear",60,900,54000.00,18900.00,In-store,0.4900,27540.00,26460.00
967,1128299,Walmart,2020-09-12,South,Texas,Houston,"Men's Athletic Footwear",45,800,36000.00,12600.00,Outlet,0.4900,18360.00,17640.00
968,1128299,Walmart,2020-09-12,South,Texas,Houston,"Men's Athletic Footwear",29,248,7192.00,280.00,Outlet,0.4900,3667.92,3524.08
969,1128299,Walmart,2020-09-12,South,Texas,Houston,"Men's Athletic Footwear",43,216,9288.00,437.00,Online,0.4900,4736.88,4551.12
970,1185732,"West Gear",2020-09-13,Southeast,Florida,Miami,"Women's Street Footwear",50,215,10750.00,398.00,Online,0.4900,5482.50,5267.50
971,1185732,"West Gear",2020-09-13,Southeast,Florida,Miami,"Women's Street Footwear",55,825,45375.00,11344.00,In-store,0.4900,23141.25,22233.75
972,1128299,Walmart,2020-09-13,South,Texas,Houston,"Women's Street Footwear",50,750,37500.00,13125.00,Outlet,0.4900,19125.00,18375.00
973,1128299,Walmart,2020-09-13,South,Texas,Houston,"Women's Street Footwear",48,188,9024.00,424.00,Online,0.4900,4602.24,4421.76
974,1128299,Walmart,2020-09-13,South,Texas,Houston,"Women's Street Footwear",39,255,9945.00,368.00,Outlet,0.4900,5071.95,4873.05
975,1185732,"West Gear",2020-09-14,Southeast,Florida,Miami,"Women's Athletic Footwear",53,233,12349.00,531.00,Online,0.4900,6297.99,6051.01
976,1185732,"West Gear",2020-09-14,Southeast,Florida,Miami,"Women's Athletic Footwear",55,775,42625.00,12788.00,In-store,0.4900,21738.75,20886.25
977,1128299,Walmart,2020-09-14,South,Texas,Houston,"Women's Athletic Footwear",50,600,30000.00,13500.00,Outlet,0.4900,15300.00,14700.00
978,1128299,Walmart,2020-09-14,South,Texas,Houston,"Women's Athletic Footwear",36,204,7344.00,345.00,Outlet,0.4900,3745.44,3598.56
979,1128299,Walmart,2020-09-14,South,Texas,Houston,"Women's Athletic Footwear",45,168,7560.00,438.00,Online,0.4900,3855.60,3704.40
980,1185732,"West Gear",2020-09-15,Southeast,Florida,Miami,"Men's Apparel",65,800,52000.00,18200.00,In-store,0.4900,26520.00,25480.00
981,1185732,"West Gear",2020-09-15,Southeast,Florida,Miami,"Men's Apparel",61,208,12688.00,622.00,Online,0.4900,6470.88,6217.12
982,1128299,Walmart,2020-09-15,South,Texas,Houston,"Men's Apparel",42,150,6300.00,258.00,Online,0.4900,3213.00,3087.00
983,1128299,Walmart,2020-09-15,South,Texas,Houston,"Men's Apparel",35,184,6440.00,238.00,Outlet,0.4900,3284.40,3155.60
984,1128299,Walmart,2020-09-15,South,Texas,Houston,"Men's Apparel",45,575,25875.00,7763.00,Outlet,0.4900,13196.25,12678.75
985,1185732,"West Gear",2020-09-16,Southeast,Florida,Miami,"Women's Apparel",67,244,16348.00,1063.00,Online,0.4900,8337.48,8010.52
986,1185732,"West Gear",2020-09-16,Southeast,Florida,Miami,"Women's Apparel",70,975,68250.00,34125.00,In-store,0.4900,34807.50,33442.50
987,1128299,Walmart,2020-09-16,South,Texas,Houston,"Women's Apparel",43,233,10019.00,541.00,Outlet,0.4900,5109.69,4909.31
988,1128299,Walmart,2020-09-16,South,Texas,Houston,"Women's Apparel",53,210,11130.00,690.00,Online,0.4900,5676.30,5453.70
989,1128299,Walmart,2020-09-16,South,Texas,Houston,"Women's Apparel",55,750,41250.00,20625.00,Outlet,0.4900,21037.50,20212.50
990,1185732,"West Gear",2020-09-17,Southeast,Florida,Miami,"Men's Street Footwear",60,304,18240.00,1040.00,Online,0.4900,9302.40,8937.60
991,1185732,"West Gear",2020-09-17,Southeast,Florida,Miami,"Men's Street Footwear",65,1125,73125.00,32906.00,In-store,0.4900,37293.75,35831.25
992,1185732,"West Gear",2020-09-18,Southeast,Florida,Miami,"Men's Athletic Footwear",60,900,54000.00,18900.00,In-store,0.4900,27540.00,26460.00
993,1185732,"West Gear",2020-09-18,Southeast,Florida,Miami,"Men's Athletic Footwear",55,252,13860.00,624.00,Online,0.4900,7068.60,6791.40
994,1185732,"West Gear",2020-09-19,Southeast,Florida,Miami,"Women's Street Footwear",53,231,12243.00,453.00,Online,0.4900,6243.93,5999.07
995,1185732,"West Gear",2020-09-19,Southeast,Florida,Miami,"Women's Street Footwear",55,825,45375.00,11344.00,In-store,0.4900,23141.25,22233.75
996,1185732,"Foot Locker",2020-09-20,Southeast,Florida,Miami,"Women's Athletic Footwear",45,775,34875.00,10463.00,In-store,0.4900,17786.25,17088.75
997,1185732,"Foot Locker",2020-09-20,Southeast,Florida,Miami,"Women's Athletic Footwear",44,233,10252.00,410.00,Online,0.4900,5228.52,5023.48
998,1185732,"Foot Locker",2020-09-21,Southeast,Florida,Miami,"Men's Apparel",52,225,11700.00,527.00,Online,0.4900,5967.00,5733.00
999,1185732,"Foot Locker",2020-09-21,Southeast,Florida,Miami,"Men's Apparel",55,750,41250.00,14438.00,In-store,0.4900,21037.50,20212.50
1000,1185732,"Foot Locker",2020-09-22,Southeast,Florida,Miami,"Women's Apparel",56,278,15568.00,950.00,Online,0.4900,7939.68,7628.32
